age,gender,height_cm,weight_kg,body_fat_percent,diastolic,systolic,gripforce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class,height_m,bmi
24.0,M,169.2,66.2,11.9,83.0,122.0,43.1,12.3,25.0,217.0,D,1.692,23.123697108909123
33.0,M,170.5,68.8,21.1,87.0,144.0,43.8,10.4,42.0,184.0,B,1.705,23.666807131001622
52.0,M,171.0,72.3,23.1,65.0,121.0,26.6,11.8,20.0,138.0,D,1.71,24.72555658151226
32.0,M,170.0,75.9,34.4,78.0,124.0,34.1,7.3,37.0,211.0,D,1.7,26.262975778546718
53.0,M,168.6,82.0,27.7,87.0,141.0,39.4,25.5,26.0,191.0,D,1.686,28.846870958799634
23.0,F,160.8,45.5,15.0,67.0,101.0,26.7,15.0,35.0,152.0,B,1.608,17.597027301304422
46.0,F,166.0,60.3,32.2,73.0,126.0,16.8,-1.5,29.0,144.0,D,1.66,21.88271156916824
27.0,M,167.9,66.4,19.0,88.0,126.0,41.1,13.6,50.0,239.0,B,1.679,23.554109358466228
27.0,F,152.6,47.5,33.6,62.0,107.0,14.9,-19.9,24.0,137.0,D,1.526,20.397856979674284
22.0,M,176.8,83.8,32.8,81.0,136.0,35.8,0.8,48.0,178.0,D,1.768,26.80893102106836
60.0,M,164.9,66.3,19.2,86.0,155.0,40.2,17.9,40.0,181.0,A,1.649,24.382162260163923
33.0,M,170.6,67.8,18.2,71.0,102.0,53.0,23.0,53.0,239.0,A,1.706,23.295478753011576
22.0,M,175.2,79.0,20.8,94.0,148.0,48.0,20.4,57.0,240.0,A,1.7519999999999998,25.737057192302085
50.0,F,162.0,51.5,25.3,76.0,128.0,29.0,26.0,21.0,135.0,B,1.62,19.62353299801859
22.0,F,152.3,48.2,25.9,76.0,122.0,18.8,1.6,31.0,174.0,D,1.5230000000000001,20.780080783641846
22.0,M,165.8,68.5,27.4,83.0,123.0,38.9,7.1,38.0,200.0,D,1.6580000000000001,24.918478379491326
48.0,M,170.3,80.4,23.6,82.0,143.0,43.7,13.3,42.0,223.0,B,1.703,27.72214002508095
31.0,M,168.7,70.6,23.7,102.0,145.0,52.0,11.3,42.0,212.0,B,1.6869999999999998,24.807016520559433
29.0,F,170.7,58.82,21.2,90.0,131.0,37.0,20.5,35.0,141.0,A,1.7069999999999999,20.186358318499007
62.0,M,169.8,71.9,17.2,88.0,146.0,43.0,14.7,31.0,206.0,B,1.6980000000000002,24.937534770345767
49.0,F,156.7,64.1,32.8,67.0,123.0,22.8,18.0,11.0,106.0,D,1.567,26.104779944035585
62.0,M,165.9,63.3,19.0,85.0,126.0,36.2,2.6,35.0,167.0,C,1.659,22.999105105910335
37.0,M,170.7,85.8,31.9,78.0,141.0,44.4,5.6,42.0,224.0,D,1.7069999999999999,29.445588978701373
59.0,M,165.7,74.2,30.6,74.0,120.0,45.0,2.7,26.0,202.0,D,1.6569999999999998,27.024575974569228
32.0,M,173.7,66.4,19.9,83.0,152.0,49.0,7.8,56.0,210.0,C,1.7369999999999999,22.007385068585823
28.0,M,175.5,89.6,19.6,96.0,152.0,36.1,0.3,37.0,208.0,D,1.755,29.09067296531684
21.0,F,160.9,51.2,22.1,53.0,101.0,25.8,18.6,39.0,176.0,B,1.609,19.776884298660313
21.0,M,167.2,73.7,20.2,76.0,131.0,39.9,21.6,49.0,202.0,C,1.672,26.36300679929489
32.0,M,184.0,93.8,27.7,77.0,127.0,50.8,0.9,49.0,199.0,D,1.84,27.705576559546312
26.0,M,171.3,69.2,17.8,92.0,158.0,52.3,17.6,56.0,225.0,A,1.713,23.58258283126628
27.0,M,173.0,85.04,25.5,80.0,120.0,45.3,21.2,44.0,224.0,D,1.73,28.413912927261187
32.0,M,177.3,66.0,13.9,85.0,132.0,40.6,7.6,52.0,240.0,C,1.7730000000000001,20.99551173219652
29.0,F,159.0,49.5,33.0,69.0,114.0,22.3,21.1,34.0,162.0,A,1.59,19.579921680313277
61.0,M,171.9,71.4,23.4,96.0,158.0,41.6,8.4,40.0,174.0,C,1.719,24.162755447533826
61.0,M,172.1,76.0,29.9,97.0,154.0,41.7,13.2,38.0,199.0,A,1.7209999999999999,25.659716372350847
24.0,F,165.0,52.0,13.3,92.0,143.0,22.2,11.8,27.0,154.0,C,1.65,19.100091827364558
50.0,M,175.2,75.0,22.2,89.0,156.0,45.1,12.0,32.0,194.0,B,1.7519999999999998,24.43391505598299
24.0,M,173.3,68.5,10.0,60.0,106.0,52.2,7.4,62.0,223.0,C,1.733,22.808327803284996
29.0,M,176.7,78.7,17.3,71.0,119.0,62.3,17.3,56.0,246.0,A,1.767,25.205866593387096
26.0,F,164.9,62.6,28.8,76.0,122.0,32.6,11.1,41.0,156.0,C,1.649,23.021468438706812
48.0,M,175.6,73.1,17.9,83.0,142.0,45.0,21.1,45.0,220.0,B,1.756,23.70654988299147
57.0,F,167.2,87.3,49.8,73.0,126.0,17.5,-3.4,0.0,65.0,D,1.672,31.22782216524347
21.0,M,185.8,88.5,13.7,74.0,119.0,51.3,20.3,69.0,240.0,A,1.858,25.63609376611308
32.0,F,159.5,57.8,22.9,72.0,125.0,21.6,19.1,45.0,174.0,A,1.595,22.71990251668124
26.0,M,174.1,73.4,15.8,77.0,119.0,57.7,23.9,51.0,238.0,A,1.7409999999999999,24.215783082009363
46.0,M,174.8,67.6,18.8,81.0,133.0,43.8,14.1,42.0,192.0,C,1.7480000000000002,22.12400965601746
27.0,M,181.4,71.6,20.0,82.0,139.0,42.4,13.6,42.0,248.0,D,1.814,21.758976185469134
25.0,M,181.3,70.24,15.9,85.0,150.0,45.5,14.3,51.0,221.0,B,1.8130000000000002,21.369231045379493
23.0,M,168.1,106.3,44.2,75.0,155.0,34.1,6.1,15.0,164.0,D,1.681,37.61818497742732
23.0,M,170.1,70.9,30.4,71.0,128.0,31.4,7.6,38.0,190.0,D,1.7009999999999998,24.50403521668791
49.0,F,153.9,49.4,35.5,84.0,145.0,23.2,10.9,21.0,120.0,C,1.5390000000000001,20.85689761669835
42.0,M,172.6,73.2,22.8,77.0,146.0,42.1,20.8,35.0,202.0,C,1.726,24.571377165268693
34.0,M,179.4,86.4,17.90698,82.0,152.0,55.7,14.4,68.0,227.0,A,1.794,26.845337300477624
62.0,F,150.3,62.4,36.4,76.0,113.0,19.0,19.0,0.0,113.0,D,1.5030000000000001,27.622731914746684
46.0,F,159.0,53.4,25.6,71.0,130.0,21.7,25.3,38.0,150.0,B,1.59,21.122582176337957
50.0,F,156.4,39.8,14.3,62.0,107.0,22.1,8.0,26.0,160.0,D,1.564,16.270825020767784
38.0,F,161.7,49.6,22.3,65.0,110.0,25.2,22.1,33.0,142.0,A,1.617,18.9697512782591
44.0,M,174.0,77.1,18.8,75.0,128.0,52.9,3.7,39.0,183.0,D,1.74,25.46571541815299
29.0,M,173.0,86.7,31.2,85.0,129.0,45.8,11.1,45.0,187.0,D,1.73,28.96855892278392
56.0,F,150.2,52.0,32.4,94.0,149.0,24.1,18.9,15.0,142.0,C,1.5019999999999998,23.049604521977802
59.0,M,168.9,61.6,8.3,57.0,103.0,40.9,8.2,34.0,200.0,C,1.689,21.59341905500047
21.0,F,167.5,57.4,26.5,78.0,119.0,24.9,24.2,26.0,172.0,C,1.675,20.458899532189797
27.0,M,170.1,63.5,12.0,69.0,110.0,50.4,17.1,57.0,244.0,A,1.7009999999999998,21.946491343578028
44.0,M,176.3,68.3,17.5,81.0,138.0,46.0,13.2,34.0,217.0,C,1.7630000000000001,21.974352102475763
40.0,F,155.8,51.9,26.3,86.0,124.0,26.2,20.3,41.0,176.0,A,1.558,21.38121847403191
24.0,F,171.2,56.3,15.3,63.0,108.0,34.6,30.1,51.0,216.0,A,1.712,19.208828281946023
36.0,M,169.3,54.4,16.4,90.0,138.0,36.4,18.5,47.0,211.0,B,1.693,18.979509456435917
24.0,M,176.4,73.7,22.7,73.0,132.0,49.6,24.2,49.0,192.0,C,1.764,23.684832965688162
35.0,M,175.0,70.7,16.9,84.0,156.0,50.3,18.4,53.0,236.0,B,1.75,23.085714285714285
25.0,M,180.5,74.8,13.4,86.0,146.0,44.0,11.1,35.0,200.0,D,1.805,22.958694300995234
60.0,F,155.9,66.0,37.4,60.0,110.0,26.0,14.1,7.0,106.0,D,1.5590000000000002,27.15511867815465
50.0,M,165.4,68.7,24.5,85.0,135.0,40.4,13.5,40.0,206.0,C,1.6540000000000001,25.112255804330562
57.0,M,175.3,82.42,23.2,90.0,155.0,47.8,18.5,46.0,184.0,B,1.7530000000000001,26.820617837435552
48.0,F,162.0,46.8,20.3,87.0,122.0,25.4,29.6,41.0,170.0,A,1.62,17.832647462277087
23.0,M,184.3,71.2,23.0,75.0,128.0,27.2,-11.2,39.0,166.0,D,1.8430000000000002,20.961836209746718
37.0,M,177.1,76.0,18.9,65.0,111.0,44.9,12.3,40.0,207.0,B,1.771,24.231286352907645
24.0,M,178.1,72.8,17.7,80.0,145.0,50.6,17.6,57.0,236.0,A,1.781,22.95110185780973
23.0,F,172.5,60.9,25.2,90.0,123.0,34.8,19.7,55.0,136.0,A,1.725,20.466288594833014
25.0,F,151.4,47.0,21.5,60.0,100.0,25.9,26.6,52.0,173.0,A,1.514,20.504354775944115
31.0,M,166.6,55.5,15.5,68.0,136.0,37.1,17.6,58.0,232.0,A,1.666,19.99599359551744
45.0,F,158.5,57.4,25.3,75.0,121.0,31.3,19.0,34.0,153.0,B,1.585,22.8482719501637
28.0,M,183.6,88.2,20.7,77.0,137.0,55.8,7.1,42.0,266.0,C,1.8359999999999999,26.165150155922937
27.0,F,163.1,52.62,12.8,74.0,109.0,28.1,24.1,53.0,216.0,A,1.631,19.780757630835126
37.0,M,174.3,78.4,16.6,70.0,125.0,46.0,11.9,45.0,236.0,B,1.743,25.806035386526023
32.0,M,162.0,73.8,35.3,94.0,155.0,46.5,14.9,34.0,189.0,D,1.62,28.120713305898484
23.0,F,158.0,53.1,27.4,77.0,120.0,31.8,25.0,50.0,189.0,A,1.58,21.270629706777758
21.0,F,160.0,52.8,31.9,74.0,120.0,20.0,9.6,30.0,125.0,D,1.6,20.624999999999996
29.0,F,155.5,67.3,36.6,61.0,105.0,19.6,14.3,23.0,130.0,D,1.555,27.8326320033912
23.0,M,173.0,70.1,9.9,68.0,122.0,41.4,11.0,53.0,247.0,C,1.73,23.422098967556547
27.0,M,180.4,72.4,16.8,85.0,129.0,46.3,17.5,52.0,200.0,A,1.804,22.246694952335535
22.0,M,171.4,73.9,14.3,88.0,141.0,43.3,12.9,58.0,258.0,B,1.714,25.15491204971346
25.0,M,184.2,87.1,24.8,66.0,122.0,36.0,1.0,25.0,207.0,D,1.8419999999999999,25.670770453208466
21.0,M,173.7,72.5,17.4,71.0,128.0,36.4,16.2,55.0,231.0,A,1.7369999999999999,24.029147853501083
22.0,M,179.8,75.4,9.7,74.0,143.0,52.7,19.1,60.0,246.0,A,1.798,23.323405934909758
21.0,F,156.1,52.7,23.2,78.0,118.0,26.7,15.3,47.0,182.0,B,1.561,21.627424723634757
25.0,M,174.4,68.0,9.2,72.0,153.0,50.5,26.5,41.0,228.0,C,1.744,22.357124821143003
56.0,M,168.2,53.5,12.7,60.0,110.0,33.1,13.3,34.0,197.0,B,1.682,18.910447191427455
32.0,M,170.4,85.22,20.9,82.0,142.0,51.9,15.6,54.0,219.0,A,1.704,29.34961096784148
53.0,M,167.6,69.6,25.5,91.0,149.0,39.9,17.0,37.0,211.0,B,1.676,24.777712589926008
46.0,M,164.8,66.4,16.5,82.0,151.0,58.5,15.4,46.0,225.0,A,1.6480000000000001,24.44858139315675
22.0,M,177.0,72.16,18.8,65.0,131.0,45.9,16.2,52.0,243.0,B,1.77,23.032972645153052
25.0,F,156.0,44.9,28.3,78.0,113.0,23.8,11.6,45.0,161.0,C,1.56,18.450032873109794
28.0,M,165.5,56.1,14.5,69.0,125.0,35.2,11.4,51.0,202.0,B,1.655,20.48174076541835
26.0,M,177.4,73.2,13.7,76.0,131.0,43.1,12.4,60.0,237.0,B,1.774,23.25968613404951
37.0,F,167.5,67.5,28.2,85.0,138.0,33.0,17.4,42.0,179.0,B,1.675,24.058810425484516
54.0,M,169.6,63.3,15.0,74.0,123.0,42.9,22.5,44.0,174.0,C,1.696,22.006552598789604
43.0,M,172.0,69.4,21.0,77.0,127.0,42.7,17.0,48.0,221.0,B,1.72,23.4586262844781
23.0,M,180.7,82.1,16.2,89.0,150.0,44.8,19.7,58.0,237.0,A,1.807,25.143564855237685
50.0,M,171.2,67.3,18.1,68.0,124.0,36.8,24.3,47.0,201.0,A,1.712,22.96188531749498
28.0,F,162.0,60.4,31.9,71.0,106.0,32.4,13.9,42.0,175.0,B,1.62,23.014784331656756
30.0,M,169.0,66.0,9.7,81.0,142.0,47.6,26.0,57.0,259.0,A,1.69,23.1084345786212
21.0,F,161.3,60.3,34.2,72.0,127.0,26.6,16.8,50.0,164.0,B,1.6130000000000002,23.176538731916622
21.0,F,154.6,48.0,31.8,69.0,106.0,19.2,2.0,30.0,135.0,D,1.546,20.08270728282644
23.0,M,172.0,72.4,21.4,75.0,133.0,46.3,22.8,42.0,212.0,D,1.72,24.47268793942672
39.0,M,170.0,70.1,28.5,87.0,124.0,36.2,10.6,36.0,201.0,C,1.7,24.2560553633218
39.0,M,173.4,82.5,22.7,81.0,125.0,52.4,9.4,59.0,228.0,C,1.734,27.438209152987476
59.0,F,158.0,62.3,33.8,64.0,122.0,25.0,9.8,13.0,86.0,D,1.58,24.95593654863002
26.0,M,175.3,73.6,21.9,86.0,138.0,43.5,7.9,48.0,198.0,C,1.7530000000000001,23.95046679004194
62.0,M,170.4,72.9,22.8,97.0,149.0,49.1,14.5,27.0,174.0,B,1.704,25.10662566951002
62.0,M,180.9,74.2,25.6,81.0,137.0,44.5,-2.3,22.0,183.0,D,1.8090000000000002,22.67392843533698
58.0,M,176.9,83.9,19.8,82.0,123.0,50.5,27.3,54.0,230.0,C,1.7690000000000001,26.81058529201329
24.0,F,160.2,57.88,24.5,75.0,124.0,31.2,23.6,48.0,145.0,A,1.6019999999999999,22.552957367585154
51.0,M,172.7,77.12,19.9,89.0,146.0,52.1,19.4,39.0,218.0,B,1.7269999999999999,25.857250675517328
33.0,F,161.2,51.2,23.8,57.0,119.0,26.7,27.3,45.0,174.0,A,1.6119999999999999,19.703341563583304
33.0,M,180.7,69.0,13.2,64.0,116.0,48.4,20.0,52.0,248.0,A,1.807,21.131619671271626
27.0,M,181.6,70.9,12.7,68.0,126.0,42.4,14.4,49.0,214.0,B,1.8159999999999998,21.498816200586084
47.0,M,164.2,75.3,18.5,85.0,155.0,42.4,26.5,51.0,186.0,B,1.642,27.928568143480888
23.0,F,154.9,61.24,34.2,65.0,114.0,24.1,23.7,44.0,145.0,D,1.5490000000000002,25.523036791265817
23.0,M,163.6,56.8,15.0,96.0,157.0,40.2,8.9,53.0,188.0,C,1.636,21.22177653170414
59.0,F,153.4,41.1,27.8,98.0,124.0,21.4,14.4,15.0,135.0,C,1.534,17.46590536284037
22.0,M,184.2,70.8,18.1,75.0,130.0,48.6,24.8,54.0,241.0,C,1.8419999999999999,20.8667112294737
21.0,F,162.6,60.8,36.5,86.0,134.0,28.2,17.1,34.0,150.0,C,1.626,22.99653992849892
26.0,F,159.4,54.6,18.2,72.0,115.0,34.2,26.4,50.0,180.0,A,1.594,21.48899023785872
22.0,F,173.5,69.7,27.5,71.0,145.0,39.9,19.4,48.0,203.0,B,1.735,23.154415367622022
43.0,M,169.7,73.5,24.2,89.0,144.0,45.1,-14.7,28.0,205.0,D,1.6969999999999998,25.522525973076693
51.0,M,168.9,67.5,18.9,99.0,151.0,46.7,12.7,42.0,182.0,B,1.689,23.66161990604759
23.0,F,153.5,50.7,32.3,62.0,111.0,22.2,32.2,50.0,178.0,B,1.535,21.517469681375932
37.0,M,172.6,80.2,17.12946,77.0,140.0,48.1,17.3,58.0,235.0,A,1.726,26.921099025335373
23.0,M,167.7,61.8,9.9,71.0,131.0,43.4,12.3,56.0,236.0,B,1.6769999999999998,21.974669393232446
23.0,M,168.6,70.8,25.7,90.0,129.0,43.0,11.8,47.0,133.0,C,1.686,24.90681053515871
25.0,F,166.3,53.6,20.2,81.0,126.0,32.8,21.1,54.0,189.0,A,1.663,19.381183402041316
27.0,M,182.4,81.18,7.6,65.0,119.0,53.8,5.3,56.0,231.0,C,1.824,24.40053670360111
34.0,F,159.1,52.3,29.5,89.0,131.0,18.7,9.0,26.0,184.0,D,1.591,20.661475355758604
23.0,F,167.5,57.0,29.9,80.0,120.0,15.7,10.8,30.0,146.0,C,1.675,20.316328803742483
46.0,F,152.1,52.0,29.7,77.0,111.0,21.6,14.2,16.0,130.0,C,1.521,22.477340031580667
36.0,M,185.1,73.6,16.8,93.0,134.0,45.5,10.4,45.0,211.0,B,1.851,21.481518451486064
33.0,M,171.7,85.0,29.6,72.0,131.0,45.3,8.7,44.0,197.0,D,1.7169999999999999,28.832236747262385
23.0,M,166.0,66.6,11.2,81.0,128.0,34.2,27.3,62.0,223.0,A,1.66,24.168965016693278
63.0,F,154.8,46.0,18.7,90.0,148.0,26.6,28.5,24.0,137.0,A,1.548,19.196228859109695
50.0,F,150.5,52.7,31.1,61.0,105.0,19.4,22.9,29.0,133.0,B,1.505,23.266851359256524
60.0,F,155.0,45.3,24.3,62.0,114.0,19.5,22.3,0.0,140.0,D,1.55,18.85535900104058
29.0,M,173.7,76.1,17.3,73.0,133.0,51.1,16.2,67.0,247.0,A,1.7369999999999999,25.222319333123206
30.0,M,175.8,80.0,15.2,73.0,130.0,52.8,8.5,68.0,246.0,C,1.758,25.88524295241904
37.0,F,166.0,55.2,14.4,77.0,122.0,26.0,28.9,33.0,165.0,B,1.66,20.03193496879083
45.0,F,160.1,51.4,22.6,61.0,94.0,22.7,14.4,28.0,145.0,C,1.601,20.053050853210497
21.0,F,156.9,45.7,19.7,74.0,128.0,22.7,30.7,57.0,206.0,A,1.569,18.56394670319337
61.0,M,165.2,62.3,20.6,75.0,135.0,43.5,11.7,23.0,193.0,C,1.652,22.828005088849675
64.0,M,166.2,67.0,21.2,74.0,134.0,48.1,13.6,37.0,188.0,A,1.662,24.2556414277667
26.0,F,157.7,51.1,20.3,69.0,110.0,25.0,23.1,39.0,207.0,A,1.577,20.54743018397389
40.0,M,172.1,78.9,24.5,98.0,133.0,36.4,1.9,46.0,176.0,D,1.7209999999999999,26.63883712866424
60.0,F,153.3,64.9,37.5,91.0,155.0,24.5,13.8,0.0,105.0,D,1.5330000000000001,27.6159753949744
25.0,M,176.3,79.1,15.1,82.0,118.0,50.7,10.0,54.0,251.0,C,1.7630000000000001,25.449066636981446
57.0,F,156.8,61.3,32.4,87.0,142.0,26.6,13.6,18.0,134.0,C,1.568,24.932645251978336
21.0,F,167.3,52.9,21.9,65.0,140.0,21.9,21.1,47.0,189.0,A,1.673,18.900086425915053
28.0,F,161.5,65.5,22.0,76.0,135.0,37.7,28.9,49.0,213.0,A,1.615,25.112864112566974
28.0,F,160.9,62.4,34.9,73.0,121.0,23.9,10.1,43.0,163.0,C,1.609,24.103077738992255
22.0,M,167.6,63.5,9.8,62.0,134.0,43.9,13.5,55.0,231.0,B,1.676,22.60610272213077
52.0,M,160.5,59.3,21.1,64.0,102.0,43.3,14.4,31.0,183.0,C,1.605,23.019962927378423
30.0,M,168.5,70.2,21.2,85.0,138.0,39.8,5.1,50.0,218.0,C,1.685,24.725057013797777
61.0,F,166.8,60.2,28.3,88.0,151.0,21.8,27.5,29.0,151.0,C,1.6680000000000001,21.637366365900082
53.0,F,150.5,68.1,39.4,72.0,129.0,24.6,15.8,12.0,126.0,D,1.505,30.065893312435847
22.0,M,184.6,80.5,20.7,81.0,109.0,35.9,-5.0,50.0,166.0,D,1.8459999999999999,23.622860590495222
28.0,F,168.3,55.3,19.7,75.0,123.0,27.2,24.6,36.0,182.0,A,1.683,19.523465051408845
25.0,M,176.5,74.2,20.7,71.0,118.0,44.5,2.3,53.0,176.0,D,1.765,23.818504281392197
21.0,F,164.9,55.9,28.0,86.0,127.0,26.0,26.6,47.0,207.0,A,1.649,20.557509356608797
60.0,M,171.8,73.0,20.5,86.0,153.0,43.5,14.9,40.0,191.0,A,1.7180000000000002,24.732985400084832
21.0,F,158.5,48.6,30.1,67.0,106.0,18.3,16.7,15.0,118.0,D,1.585,19.345400989162993
24.0,M,183.2,80.3,19.6,86.0,134.0,56.2,20.0,62.0,220.0,A,1.8319999999999999,23.925697450468146
27.0,M,173.7,77.2,10.1,75.0,128.0,51.1,13.4,42.0,246.0,C,1.7369999999999999,25.586899507452188
28.0,M,181.3,73.0,17.1,76.0,121.0,43.8,14.5,51.0,234.0,C,1.8130000000000002,22.20891039739042
22.0,M,190.0,104.7,27.1,73.0,136.0,53.3,7.6,48.0,188.0,D,1.9,29.002770083102494
50.0,M,173.5,73.6,23.5,91.0,150.0,42.9,14.1,45.0,198.0,B,1.735,24.449999584748646
39.0,M,178.0,70.9,18.2,78.0,118.0,40.4,7.4,44.0,224.0,C,1.78,22.377225097841183
28.0,M,174.7,82.7,25.4,98.0,140.0,53.1,16.7,60.0,237.0,A,1.7469999999999999,27.096905677538963
64.0,M,178.5,77.5,21.6,86.0,156.0,37.1,10.7,46.0,157.0,B,1.785,24.323454872144936
64.0,M,175.6,64.3,17.5,80.0,123.0,42.0,17.8,38.0,223.0,A,1.756,20.85268341280919
37.0,M,168.8,99.2,44.8,96.0,136.0,34.6,6.3,21.0,191.0,D,1.6880000000000002,34.81503110891489
35.0,F,161.2,54.6,31.5,72.0,111.0,29.9,26.1,34.0,199.0,A,1.6119999999999999,21.01176658929001
21.0,M,175.7,65.8,15.4,74.0,125.0,41.1,6.5,45.0,223.0,C,1.757,21.31485441274175
56.0,M,170.0,74.0,26.4,74.0,140.0,38.6,12.2,37.0,166.0,D,1.7,25.605536332179934
46.0,M,165.3,70.6,19.6,85.0,121.0,47.1,14.7,50.0,208.0,A,1.653,25.838005950060914
22.0,M,185.1,81.3,14.1,89.0,159.0,53.7,9.2,54.0,257.0,C,1.851,23.728905572089904
29.0,M,179.6,64.5,12.9,97.0,132.0,53.5,22.0,47.0,214.0,B,1.796,19.996180574501118
25.0,M,172.0,73.5,17.3,68.0,119.0,40.5,15.5,46.0,220.0,C,1.72,24.844510546241214
55.0,M,180.0,80.0,17.6,70.0,128.0,50.4,18.5,50.0,208.0,A,1.8,24.691358024691358
62.0,M,169.7,87.6,32.8,99.0,148.0,30.4,-7.3,24.0,122.0,D,1.6969999999999998,30.4186840168914
61.0,F,148.3,41.7,22.9,81.0,146.0,23.2,22.3,37.0,136.0,A,1.483,18.960673199383983
60.0,M,169.8,66.6,29.7,75.0,128.0,47.2,15.2,38.0,220.0,A,1.6980000000000002,23.09930202649552
41.0,F,168.7,55.0,21.4,60.0,111.0,21.5,-3.7,35.0,136.0,D,1.6869999999999998,19.325579442362166
22.0,M,177.2,84.5,27.1,97.0,135.0,33.6,16.5,52.0,190.0,D,1.7719999999999998,26.910965151414793
22.0,F,159.5,53.6,25.8,79.0,134.0,23.3,21.1,35.0,139.0,B,1.595,21.068975344188836
29.0,M,172.5,75.0,13.8,71.0,140.0,52.4,20.6,53.0,234.0,A,1.725,25.204788909892876
21.0,M,173.3,69.2,23.3,66.0,126.0,40.3,-11.4,41.0,169.0,D,1.733,23.04140560565433
35.0,M,170.7,74.1,21.7,86.0,145.0,41.2,15.3,44.0,230.0,B,1.7069999999999999,25.43028139069664
32.0,F,158.6,57.5,28.9,80.0,122.0,23.8,9.8,37.0,169.0,C,1.5859999999999999,22.859223756418476
44.0,F,167.4,60.4,28.0,73.0,121.0,25.9,21.6,21.0,141.0,C,1.6740000000000002,21.553908323091655
24.0,M,173.5,80.7,24.6,96.0,140.0,37.2,9.7,41.0,222.0,D,1.735,26.80862726208174
24.0,F,164.7,62.5,24.0,70.0,153.0,36.1,24.3,44.0,181.0,A,1.6469999999999998,23.04054878532071
38.0,M,184.0,77.1,21.9,86.0,155.0,52.1,21.7,34.0,218.0,C,1.84,22.77292060491493
30.0,F,164.7,54.2,22.7,72.0,117.0,31.6,28.3,44.0,184.0,A,1.6469999999999998,19.98076390663012
21.0,M,173.4,61.8,16.1,82.0,128.0,40.3,29.2,57.0,278.0,C,1.734,20.553713038237888
26.0,M,173.4,74.1,23.3,79.0,124.0,50.1,15.4,58.0,223.0,A,1.734,24.644500584683293
34.0,M,178.8,82.3,13.6,77.0,135.0,56.9,6.9,58.0,241.0,D,1.788,25.743334884814995
22.0,F,157.8,59.1,26.6,72.0,123.0,32.5,15.1,47.0,163.0,B,1.578,23.734139089283733
54.0,M,171.0,70.5,20.4,93.0,151.0,51.9,14.6,32.0,218.0,B,1.71,24.109982558736025
26.0,F,157.9,52.9,23.5,61.0,113.0,26.7,20.3,47.0,170.0,A,1.579,21.21736326331871
49.0,F,164.9,60.0,23.2,88.0,144.0,30.6,19.0,45.0,171.0,A,1.649,22.06530521281803
22.0,F,167.7,53.7,15.7,77.0,121.0,34.9,11.8,34.0,169.0,D,1.6769999999999998,19.09449427858548
63.0,M,162.9,64.5,20.8,75.0,141.0,37.6,14.0,44.0,185.0,A,1.629,24.306226803098085
63.0,F,150.0,53.0,34.9,55.0,126.0,21.3,3.9,22.0,130.0,D,1.5,23.555555555555557
26.0,M,185.8,101.4,21.1,93.0,158.0,53.6,11.1,47.0,254.0,C,1.858,29.37288031507194
24.0,F,153.8,51.3,31.9,57.0,111.0,23.3,19.7,41.0,161.0,B,1.538,21.687260404389196
48.0,F,156.4,48.3,16.3,88.0,129.0,32.4,26.6,68.0,190.0,B,1.564,19.745749962389045
61.0,F,158.8,55.94,31.1,98.0,157.0,27.1,21.5,4.0,152.0,D,1.588,22.18306061202088
63.0,M,168.7,67.6,20.9,98.0,158.0,42.5,21.3,35.0,184.0,A,1.6869999999999998,23.752894005521497
60.0,M,169.5,79.5,29.4,94.0,145.0,49.8,14.9,32.0,186.0,B,1.695,27.67118281254079
21.0,F,162.0,54.5,17.7,80.0,120.0,28.6,21.4,63.0,187.0,A,1.62,20.766651425087634
45.0,M,172.4,71.0,19.9,83.0,119.0,40.6,12.3,37.0,203.0,B,1.724,23.8882219626294
32.0,F,154.0,53.2,24.5,67.0,108.0,29.1,20.7,15.0,156.0,D,1.54,22.432113341204253
26.0,M,167.8,80.5,32.3,93.0,132.0,51.6,14.7,49.0,213.0,B,1.6780000000000002,28.589855963950495
60.0,F,155.6,72.5,36.5,82.0,126.0,20.0,18.2,15.0,85.0,D,1.556,29.94462103739732
28.0,M,171.3,76.0,20.5,83.0,121.0,47.3,14.0,55.0,213.0,B,1.713,25.89994646208435
24.0,M,178.1,71.6,10.1,89.0,125.0,49.1,16.3,55.0,251.0,A,1.781,22.572786992021655
43.0,F,168.0,64.0,26.0,85.0,128.0,28.0,16.0,25.0,170.0,B,1.68,22.67573696145125
31.0,M,183.0,76.3,14.6,88.0,144.0,48.3,19.0,56.0,231.0,A,1.83,22.7836005852668
51.0,M,172.8,65.7,20.4,83.0,111.0,35.1,3.7,20.0,194.0,D,1.7280000000000002,22.00279706790123
45.0,M,171.9,67.3,28.7,87.0,142.0,32.9,7.5,50.0,196.0,C,1.719,22.775258285980758
25.0,M,173.7,83.86,17.9,86.0,142.0,58.2,20.5,55.0,257.0,A,1.7369999999999999,27.794266744753116
21.0,M,166.8,72.7,22.4,74.0,134.0,53.5,17.1,68.0,235.0,A,1.6680000000000001,26.130174996693288
49.0,M,166.3,97.42,47.4,89.0,139.0,35.0,-16.8,18.0,153.0,D,1.663,35.22602401169524
22.0,F,167.0,68.8,26.6,62.0,106.0,31.4,23.8,40.0,171.0,A,1.67,24.669224425400696
45.0,M,172.5,76.8,22.7,91.0,134.0,42.5,5.5,43.0,214.0,C,1.725,25.809703843730304
